URLs,Labels,URL_Word,D1_noOfDotInDomain,D2_noOfDotInHostname,D3_noOfSPInDomain,D4_noOfSPInHostname,D5_noOfDigitInDomain,D6_noOfAlphaCharInDomain,D7_ipInDomain,D8_noOfSusWordInDomain,D9_noOfSubLevelInDomain,D10_lenOfBrandname,D11_lenOfSubDomainInDomain,D12_avgWordLengthInHostname,D13_longWordLengthInHostname,D14_hostLengthInHostname,D15_noOfHyphenInHostname,D16_noOfUnderscoreInHostname,D17_gTLDExistInTLD,D18_entropyNANInDomain,D19_brandInSubdomain,P1_brandInPath,P2_noOfSubfolderInPath,P3_noOfAlnumCharInPath,P4_noOfSPInPath,P5_poiDistriOfAlphaInPath,P6_poiDistriOfNumInPath,P7_queryExistInQuery,P8_noOfDigitInPath,P9_avgWordLengthInPath,P10_longWordLengthInPath,P11_noOfHTTPSInPath,P12_entropyNANInPath,U1_atExistInURL,U2_baseUrlLengthInURL,U3_noOfQuestionmarkInURL,U4_noOfSlashInURL,U5_ratioOfHyphenInURL
https://goo.gl/7V5LxU,1,https : / / goo . gl / [digit] v [digit] lx u,1,1,0,0,0,5,0,0,2,3,0,2.5,3,5,0,0,0,0.431,0,0,0,6,0,0.0,0.0,0,2,6.0,6,0,0.401,0,21,0,3,0.0
http://www.chesscorner.com/worldchamps/botvinnik/botvinnik.htm,0,http : / / www . chess corner . com / world champs / botvinnik / botvinnik . h t m,2,1,0,0,0,17,0,0,3,11,3,5.667,11,14,0,0,0,0.342,0,0,2,32,1,0.184,0.0,0,0,8.0,11,0,0.442,0,62,0,5,0.0
https://sites.google.com/site/acounsetingconfrimations/home,1,https : / / sites . google . com / site / a co un set in g con f rim at ions / home,2,1,0,0,0,14,0,0,3,6,5,4.667,6,9,0,0,0,0.375,0,0,2,32,0,0.184,0.0,0,0,10.667,24,0,0.304,0,59,0,5,0.0
https://www.billoreilly.com/p/USA-Strong-Womens-Long-Sleeve-T-Shirt/41828.html,0,https : / / www . bill ore ill y . com / p / usa - strong - women s - long - sleeve - t - shirt / [digit] . html,2,1,0,0,0,17,0,0,3,11,3,5.667,11,14,0,0,0,0.342,0,0,2,41,7,0.184,0.0,0,5,4.1,6,0,0.715,0,78,0,5,0.077
http://unitedstatesreferral.com/santos/gucci2014/gdocs/index.php,1,http : / / united states referral . com / santos / gucci [digit] / g docs / index . php,1,1,0,0,0,23,0,0,2,20,0,11.5,20,23,0,0,0,0.191,0,0,3,28,1,0.038,0.063,0,4,5.6,9,0,0.522,0,64,0,6,0.0
http://www.pagadiancomexpertech.com/file/,1,http : / / www . pa ga dian come x per tech . com / file /,2,1,0,0,0,26,0,0,3,20,3,8.667,20,23,0,0,0,0.272,0,0,1,4,0,0.368,0.0,0,0,4.0,4,0,0.528,0,41,0,4,0.0
http://mobile-free.formixn.com/Mon_Compte/876564654234788758/3445657689787657654765/4bb52/45cd6/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=utf-8,1,http : / / mobile - free . for mix n . com / mon _ com pt e / [digit] / [digit] / [digit] bb [digit] / [digit] cd [digit] / mon com pt e / index . php,2,1,1,0,0,20,0,0,3,7,11,5.0,7,10,1,0,0,0.503,0,0,6,76,2,0.0,0.001,1,46,9.625,22,0,0.447,0,115,2,9,0.009
https://ecnavi.jp/global/combo/combo.php?type=css&path=ecnavi%7Cglobal%2Fcss%2Fglobal%2Cecnavi%7Ccontents%2Fuchinavi%2Fcss%2Fuchinavi&update=20150424144605,0,https : / / ec n avi . jp / global / combo / combo . php,1,1,0,0,0,8,0,0,2,6,0,4.0,6,8,0,0,0,0.352,0,0,2,19,1,0.184,0.0,1,0,4.75,6,0,0.58,0,40,1,10,0.0
http://uxers.com/PayPal.com/Paypal-Newest/paypal-update/Paypal-Newest/5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a2116480ee01a05c/,1,http : / / u x er s . com / paypal . com / paypal - newest / paypal - update / paypal - newest / [digit] d [digit] a [digit] c [digit] db [digit] f [digit] e [digit] d [digit] fa ee [digit] d [digit] db [digit] d [digit] b [digit] a [digit] /,1,1,0,0,0,8,0,0,2,5,0,4.0,5,8,0,0,0,0.352,0,1,5,109,4,0.0,0.071,0,42,12.111,64,0,0.409,0,135,0,8,0.022
http://up.heliohost.org/54T4N45/up/,1,http : / / up . he li o host . org / [digit] t [digit] n [digit] / up /,2,1,0,0,0,14,0,0,3,9,2,4.667,9,12,0,0,0,0.375,0,0,2,9,0,0.063,0.211,0,5,4.5,7,0,0.5,0,35,0,5,0.0
http://www.powershow.com/view3/4b4309-ZmM1M/AXIOMTEK_e-Service_System_powerpoint_ppt_presentation,0,http : / / www . power show . com / view [digit] / [digit] b [digit] - z mm [digit] m / ax io mt ##ek _ e - service _ system _ powerpoint _ pp t _ presentation,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,2,63,7,0.09,0.062,0,7,13.6,42,0,0.596,0,97,0,5,0.021
https://www.fotoartbook.com/,0,https : / / www . f ot o art book . com /,2,1,0,0,0,17,0,0,3,11,3,5.667,11,14,0,0,0,0.342,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,28,0,3,0.0
https://www.dietvet.com/,0,https : / / www . diet vet . com /,2,1,0,0,0,13,0,0,3,7,3,4.333,7,10,0,0,0,0.388,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,24,0,3,0.0
http://www.c-f-systems.com/Phototips.html,0,http : / / www . c - f - systems . com / photo tips . html,2,1,2,2,0,15,0,0,3,11,3,3.0,7,12,2,0,0,0.684,0,0,0,13,1,0.0,0.0,0,0,6.5,9,0,0.521,0,41,0,3,0.049
http://adultfriendfinder.com/go/p1983222.sub,0,http : / / adult friend find er . com / go / p [digit] . sub,1,1,0,0,0,20,0,0,2,17,0,10.0,17,20,0,0,0,0.209,0,0,1,13,1,0.368,0.0,0,7,4.333,8,0,0.625,0,44,0,4,0.0
http://paypal-manager.de/login/22832/index.php,1,http : / / paypal - manager . de / login / [digit] / index . php,1,1,1,1,0,15,0,0,2,14,0,5.0,7,15,1,0,0,0.481,0,0,2,18,1,0.195,0.195,0,5,4.5,5,0,0.595,0,46,0,5,0.022
http://maven-aviation.com/to/yahoo/yahoomail.html,1,http : / / maven - aviation . com / to / yahoo / yahoo mail . html,1,1,1,1,0,16,0,0,2,14,0,5.333,8,16,1,0,0,0.463,0,0,2,20,1,0.184,0.0,0,0,5.0,9,0,0.566,0,49,0,5,0.02
http://odin.cair.du.edu/pi/,0,http : / / odin . cai r . du . ed u / pi /,3,1,0,0,0,13,0,0,4,2,9,3.25,4,5,0,0,0,0.453,0,0,1,2,0,0.368,0.0,0,0,2.0,2,0,0.5,0,27,0,4,0.0
http://cataricosmeticos.com.br/CSS/da/client3/8855893bcd191062b69dbe9a111b3b32/,1,http : / / c atari cosmetic os . com . br / cs s / da / client [digit] / [digit] bcd [digit] b [digit] db e [digit] a [digit] b [digit] b [digit] /,2,2,0,0,0,21,0,0,3,16,0,7.0,16,21,0,0,1,0.306,0,0,4,44,0,0.001,0.026,0,23,11.0,32,0,0.336,0,79,0,7,0.0
https://sites.google.com/site/busetwew77687/,1,https : / / sites . google . com / site / bus et we w [digit] /,2,1,0,0,0,14,0,0,3,6,5,4.667,6,9,0,0,0,0.375,0,0,2,17,0,0.123,0.127,0,5,8.5,13,0,0.411,0,44,0,5,0.0
http://derechomerkimp.blogspot.com,0,http : / / der echo mer k imp . blogs pot . com,2,2,0,0,0,25,0,0,3,14,0,8.333,14,25,0,0,1,0.278,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,34,0,2,0.0
http://www.kloshpro.com/js/db/b/db/a/2/dropbx.z/document.html,1,http : / / www . k los h pro . com / j s / db / b / db / a / [digit] / drop bx . z / document . html,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,7,28,2,0.0,0.009,0,1,2.8,8,0,0.697,0,61,0,10,0.0
https://www.sikhitothemax.org/,0,https : / / www . sikh ito the max . org /,2,1,0,0,0,19,0,0,3,13,3,6.333,13,16,0,0,0,0.323,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,30,0,3,0.0
http://www.antiessays.com/free-essays/The-Help-Summary-207947.html,0,http : / / www . anti essays . com / free - essays / the - help - summary - [digit] . html,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,1,34,5,0.368,0.0,0,6,4.857,7,0,0.671,0,66,0,4,0.061
http://www.eweek.com/c/a/Linux-and-Open-Source/SCO-OpenSource-Leaders-Trade-Barbs/,0,http : / / www . e week . com / c / a / linux - and - open - source / sc o - open source - leaders - trade - barbs /,2,1,0,0,0,11,0,0,3,5,3,3.667,5,8,0,0,0,0.415,0,0,4,50,7,0.015,0.0,0,0,4.545,10,0,0.648,0,82,0,7,0.085
http://www.localpastures.com.au/media/jkh.html,1,http : / / www . local pastures . com . au / media / j k h . html,3,2,0,0,0,21,0,0,4,13,3,5.25,13,18,0,0,1,0.375,0,0,1,12,1,0.368,0.0,0,0,4.0,5,0,0.648,0,46,0,4,0.0
http://marinephotos.com/themes/default-bootstrap/js/tools/content/Ameli/PortailAS/appmanager/ameli-assurance/assure_somtc=true/f69548ead20aade5fdd3a8ed515a52cb/index_3.html?_nfpb=true,1,http : / / marine photos . com / themes / default - bootstrap / j s / tools / content / am eli / port ai l as / app manager / am eli - assurance / assure _ so mt c = true / f [digit] ea d [digit] aa de [digit] f dd [digit] a [digit] ed [digit] a [digit] cb / index _ [digit] . html,1,1,0,0,0,15,0,0,2,12,0,7.5,12,15,0,0,0,0.25,0,0,11,131,6,0.0,0.011,1,16,8.933,32,0,0.557,0,172,1,14,0.012
http://www.leuenhagen-paris.de/,0,http : / / www . leu en hagen - paris . de /,2,1,1,1,0,20,0,0,3,16,3,5.0,10,17,1,0,0,0.503,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,31,0,3,0.032
http://www497.paypal.ca.60437.securessl-810.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1,http : / / www [digit] . paypal . ca . [digit] . secure ss l - [digit] . mx / j s / web . apps / ca / m . pp /,5,1,1,1,11,22,0,1,6,13,22,4.714,9,14,1,0,0,0.515,0,0,4,14,2,0.015,0.0,1,0,2.333,4,0,0.816,0,67,1,7,0.015
http://www.alistapart.com/articles/fear/,0,http : / / www . a list apart . com / articles / fear /,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,2,12,0,0.184,0.0,0,0,6.0,8,0,0.464,0,40,0,5,0.0
http://nbic.org.il/wp-includes/create/date/14/,1,http : / / n bi c . org . il / wp - includes / create / date / [digit] /,2,2,0,0,0,9,0,0,3,4,0,3.0,4,9,0,0,1,0.447,0,0,4,22,1,0.027,0.022,0,2,4.4,8,0,0.616,0,46,0,7,0.022
http://www.synergysafety.com/SafetyMat.htm,0,http : / / www . synergy safety . com / safety mat . h t m,2,1,0,0,0,19,0,0,3,13,3,6.333,13,16,0,0,0,0.323,0,0,0,12,1,0.0,0.0,0,0,6.0,9,0,0.544,0,42,0,3,0.0
http://my-private.ru/36305-nashi-intimnye-fotki.html,0,http : / / my - private . ru / [digit] - nash i - in tim ny e - f ot ki . html,1,1,1,1,0,11,0,0,2,10,0,3.667,7,11,1,0,0,0.569,0,0,0,27,4,0.0,0.0,0,5,5.4,8,0,0.633,0,52,0,3,0.077
http://bit.ly/2CcmsCu,1,http : / / bit . l y / [digit] cc ms cu,1,1,0,0,0,5,0,0,2,3,0,2.5,3,5,0,0,0,0.431,0,0,0,7,0,0.0,0.0,0,1,7.0,7,0,0.375,0,21,0,3,0.0
http://kinostar-hd.com/%D0%BD%D0%BE%D0%B2%D0%BE%D0%B5-%D0%BF%D0%BE%D1%80%D0%BD%D0%BE-%D1%81-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%BE%D0%B9-%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D1%8C%D1%8E-%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D0%B8-%D0%B3/,0,http : / / kino star - hd . com / [UNK] - [UNK] - [UNK] - [UNK] - [UNK] - [UNK] [UNK] %,1,1,1,1,0,13,0,0,2,11,0,4.333,8,13,1,0,0,0.521,0,0,1,32,6,0.368,0.0,0,0,4.571,7,0,0.627,0,62,0,4,0.113
http://strama.ch/templates/beez5/language/en-GB/cielo.br/cielo/,1,http : / / st rama . ch / templates / bee z [digit] / language / en - gb / ci el o . br / ci el o /,1,1,0,0,0,8,0,0,2,6,0,4.0,6,8,0,0,0,0.352,0,0,6,38,2,0.0,0.004,0,1,4.75,9,0,0.646,0,63,0,9,0.016
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?email%5Cu003dabuse@euroflightinternational.com,1,http : / / www . stryker toy haulers . com / wp - admin / j s / online / order . php,2,1,0,0,0,23,0,0,3,17,3,7.667,17,20,0,0,0,0.292,0,0,3,23,2,0.061,0.0,1,0,3.833,6,0,0.729,1,61,1,6,0.016
http://www.school76.irkutsk.ru/includes/js/calendar/lang/copy/,1,http : / / www . school [digit] . irkutsk . ru / includes / j s / calendar / lang / copy /,3,1,0,0,2,18,0,1,4,7,12,5.0,8,9,0,0,0,0.383,0,0,5,26,0,0.003,0.0,0,0,5.2,8,0,0.453,0,62,0,8,0.0
http://micromation.com.au/tmp/google.com/,1,http : / / micro mat ion . com . au / t mp / google . com /,2,2,0,0,0,16,0,0,3,11,0,5.333,11,16,0,0,1,0.352,0,0,2,12,1,0.184,0.0,0,0,4.0,6,0,0.703,0,41,0,5,0.0
http://onejade.com/img?ref=us.battle.net/d3/en/index,1,http : / / one jade . com / im g,1,1,0,0,0,10,0,0,2,7,0,5.0,7,10,0,0,0,0.314,0,0,0,3,0,0.0,0.0,1,0,3.0,3,0,0.5,0,22,1,6,0.0
https://sites.google.com/site/appmanagerbusinnespages/,1,https : / / sites . google . com / site / app manager bus inn es pages /,2,1,0,0,0,14,0,0,3,6,5,4.667,6,9,0,0,0,0.375,0,0,2,27,0,0.184,0.0,0,0,13.5,23,0,0.332,0,54,0,5,0.0
https://navishiga.com/0749-64-5023/,0,https : / / na vi shi ga . com / [digit] - [digit] - [digit] /,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,1,10,2,0.0,0.368,0,10,3.333,4,0,0.802,0,35,0,4,0.057
http://syosetu.com/searchuser/search/index.php?name1st=%E3%82%8A&all=1&all2=1&all3=1&all4=1&p=10,0,http : / / sy o set u . com / search user / search / index . php,1,1,0,0,0,10,0,0,2,7,0,5.0,7,10,0,0,0,0.314,0,0,2,24,1,0.184,0.0,1,0,6.0,10,0,0.517,0,46,1,5,0.0
http://www.imdb.com/name/nm0397171/,0,http : / / www . im db . com / name / nm [digit] /,2,1,0,0,0,10,0,0,3,4,3,3.333,4,7,0,0,0,0.431,0,0,2,13,0,0.067,0.206,0,7,6.5,9,0,0.453,0,35,0,5,0.0
http://ogl-es.sourceforge.net/architecture.htm,0,http : / / og l - es . sourceforge . net / architecture . h t m,2,1,1,0,0,19,0,0,3,11,6,4.75,11,14,1,0,0,0.517,0,0,0,15,1,0.0,0.0,0,0,7.5,12,0,0.481,0,46,0,3,0.022
https://motosgracia.com/GAFAS-OAKLEY-O-FRAME-MX-BLACK-CLEAR/Oakley/MARCAS/269/0.html,0,https : / / mo to s gr ac ia . com / ga fa s - oakley - o - frame - mx - black - clear / oakley / marc as / [digit] / [digit] . html,1,1,0,0,0,14,0,0,2,11,0,7.0,11,14,0,0,0,0.26,0,0,4,49,7,0.028,0.017,0,4,4.083,6,0,0.722,0,84,0,7,0.071
http://torcache.net/torrent/195F70D72A605F6A73C3DB650CE62927FB3479E1.torrent?title=[kickass.to]brick.mansions.2014.720p.brrip.x264.yify,0,http : / / tor cache . net / torrent / [digit] f [digit] d [digit] a [digit] f [digit] a [digit] c [digit] db [digit] ce [digit] f b [digit] e [digit] . torrent,1,1,0,0,0,11,0,0,2,8,0,5.5,8,11,0,0,0,0.299,0,0,1,54,1,0.368,0.0,1,27,18.0,40,0,0.272,0,76,1,4,0.0
http://syshainc.com/OPC/4947ef4ee22cb651c6e9bb5c52163772/pass.php,1,http : / / sy s ha inc . com / op c / [digit] e f [digit] ee [digit] cb [digit] c [digit] e [digit] bb [digit] c [digit] / pass . php,1,1,0,0,0,11,0,0,2,8,0,5.5,8,11,0,0,0,0.299,0,0,2,42,1,0.054,0.222,0,21,10.5,32,0,0.377,0,65,0,5,0.0
http://sofiarisaa.id/scripts_mwi/myworkscope/dropboxdoc/openup/viewfile/USER/__MACOSX/,1,http : / / sofia ri sa a . id / scripts _ mw i / my work scope / dropbox doc / open up / view file / user / _ _ mac os x /,1,1,0,0,0,12,0,0,2,10,0,6.0,10,12,0,0,0,0.285,0,0,7,55,3,0.0,0.0,0,0,8.286,11,0,0.572,0,86,0,10,0.0
http://www.centralconnector.com/GAMES/splitlevel.html,0,http : / / www . central connector . com / games / split level . html,2,1,0,0,0,22,0,0,3,16,3,7.333,16,19,0,0,0,0.299,0,0,1,19,1,0.368,0.0,0,0,6.333,10,0,0.517,0,53,0,4,0.0
http://webhome.idirect.com/~nuzhathl/mp3-faq.html,0,http : / / web home . i direct . com / ~ nu z hath l / mp [digit] - faq . html,2,1,0,0,0,17,0,0,3,7,7,5.667,7,10,0,0,0,0.342,0,0,1,18,3,0.368,0.0,0,1,4.75,9,0,0.896,0,49,0,4,0.02
https://www.renzzi.com.br/,0,https : / / www . ren z z i . com . br /,3,2,0,0,0,14,0,0,4,6,3,3.5,6,11,0,0,1,0.442,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,26,0,3,0.0
https://www.fauna-flora.org,0,https : / / www . fauna - flora . org,2,1,1,1,0,16,0,0,3,11,3,4.0,5,13,1,0,0,0.565,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,27,0,2,0.037
http://tech.groups.yahoo.com/group/catiav5/,0,http : / / tech . groups . yahoo . com / group / cat ia v [digit] /,3,1,0,0,0,18,0,0,4,5,11,4.5,6,8,0,0,0,0.401,0,0,2,12,0,0.168,0.04,0,1,6.0,7,0,0.464,0,43,0,5,0.0
https://horaires.lefigaro.fr/50400/Granville/Uship-Nautic-50-Granville-Zone-Artisanale-La-Parfonterie,0,https : / / ho ##rai res . le figaro . fr / [digit] / granville / us hip - na ut ic - [digit] - granville - zone - artisanal e - la - par font erie,2,1,0,0,0,18,0,0,3,8,8,6.0,8,10,0,0,0,0.332,0,0,2,63,7,0.233,0.149,0,7,6.3,11,0,0.514,0,101,0,5,0.069
http://gomobi.co.il/S-qS-e/hmpg.php?msg.df75cd48e753948600d5e56c56b1d0a2,1,http : / / go mob i . co . il / s - q s - e / h mpg . php,2,2,0,0,0,10,0,0,3,6,0,3.333,6,10,0,0,0,0.431,0,0,1,11,3,0.368,0.0,1,0,2.2,4,0,1.0,0,35,1,4,0.057
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crDmDb6KTQeUpCs63mD5CptMIZj_rTqC8yhrV9CiJO0ueb-anNSSmeyOs2BZG7RNlZVLKFsomLlBu1S7Dyyvp3vBDT8dHb_uLXtR8jJ7xzFRvvrMF1GLTZIFNti-Bl-YNvppaz0Mlobq-8bv1qY33w6ZkDRkMpmk7GUu4FF2uMovDtcappuHMgZZl9LRRkoL5a5Kf7HrXwWgJ4O9Pr7335ikxiCsw==&amp;attredirects=1,1,http : / / [digit] d [digit] - a - [digit] cb [digit] a [digit] a - s - sites . google groups . com / site / stick am com login do / login . html,2,1,4,0,11,27,0,2,3,12,27,5.429,12,15,4,0,0,0.517,0,0,2,30,1,0.184,0.0,1,0,7.5,17,0,0.459,0,85,1,5,0.047
http://similarvarieties.yolasite.com/,1,http : / / similar varieties . yo la site . com /,2,2,0,0,0,27,0,0,3,16,0,9.0,16,27,0,0,1,0.266,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,37,0,3,0.0
http://pastehtml.com/view/bff1t12b4.html,1,http : / / paste html . com / view / bff [digit] t [digit] b [digit] . html,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,1,17,1,0.368,0.0,0,4,5.667,9,0,0.548,0,40,0,4,0.0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp74RLp0NHIDl7Mjy5TjvjVNi1vAIsvIlh2huOXejiHbysmS8lNwKkhQ6ijC7q57jfxc99EsSVUmmOSofuXqBTOh99YfVVpcoDS-tFW6wGfxDpvKw4mm7nkYvqzFbdHVf4bxqcTwwhH2_VHskiAfAy4_s-uSdfX2fNjRfcDHY0Hrtc9Lj4hQvxGYt2s8v8Gk01Qam4Ba85kEJ4i_qj0XRQoVxA2YQ==&amp;attredirects=1,1,http : / / [digit] d [digit] - a - [digit] cb [digit] a [digit] a - s - sites . google groups . com / site / stick am com login do / login . html,2,1,4,0,11,27,0,2,3,12,27,5.429,12,15,4,0,0,0.517,0,0,2,30,1,0.184,0.0,1,0,7.5,17,0,0.459,0,85,1,5,0.047
http://www.angelfire.com/md2/medwrite/,0,http : / / www . angel fire . com / md [digit] / med write /,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,2,11,0,0.166,0.044,0,1,5.5,8,0,0.476,0,38,0,5,0.0
https://www.facebook.com/savers,0,https : / / www . facebook . com / savers,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,0,6,0,0.0,0.0,0,0,6.0,6,0,0.401,0,31,0,3,0.0
http://paypal-accountcheck.info/92058/index.php,1,http : / / paypal - account check . info / [digit] / index . php,1,1,1,1,0,22,0,0,2,19,0,7.333,12,22,1,0,0,0.382,0,0,1,13,1,0.0,0.368,0,5,4.333,5,0,0.625,0,47,0,4,0.021
http://news.cnet.com/2009-1040-250441.html,0,http : / / news . cn et . com / [digit] - [digit] - [digit] . html,2,1,0,0,0,11,0,0,3,4,4,3.667,4,7,0,0,0,0.415,0,0,0,18,3,0.0,0.0,0,14,4.5,6,0,0.72,0,42,0,3,0.048
http://pastehtml.com/view/br2juj3ip.html,1,http : / / paste html . com / view / br [digit] ju j [digit] ip . html,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,1,17,1,0.368,0.0,0,2,5.667,9,0,0.548,0,40,0,4,0.0
https://laksupply.com/misc.-accessories/tti-frpwr-base-pad-for-glk-19-23-fb,0,https : / / la k supply . com / misc . - accessories / tt i - fr p ##wr - base - pad - for - g l k - [digit] - [digit] - f b,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,1,42,10,0.368,0.0,0,4,3.818,11,0,0.714,0,75,0,4,0.12
http://www.nulogicdesign.com/kaycan2/,0,http : / / www . nu logic design . com / kay can [digit] /,2,1,0,0,0,19,0,0,3,13,3,6.333,13,16,0,0,0,0.323,0,0,1,7,0,0.364,0.124,0,1,7.0,7,0,0.482,0,37,0,4,0.0
http://eth-promo.kissr.com/,1,http : / / eth - promo . kiss r . com /,2,1,1,0,0,16,0,0,3,5,9,4.0,5,8,1,0,0,0.565,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,27,0,3,0.037
http://atrium-reduta.pl,0,http : / / atrium - red uta . pl,1,1,1,1,0,14,0,0,2,13,0,4.667,6,14,1,0,0,0.5,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,23,0,2,0.043
https://nettbutikk.telenor.no/mobil/apple/apple-iphone-7-plus-128gb,0,https : / / net t but ##ik k . tel en or . no / mobil / apple / apple - i phone - [digit] - plus - [digit] gb,2,1,0,0,0,19,0,0,3,7,10,6.333,10,9,0,0,0,0.323,0,0,2,31,4,0.184,0.0,0,4,4.429,6,0,0.631,0,67,0,5,0.06
http://www.top-rankedmarketing.com/imagesworknewdocpluginsimages/2014gdocs/index.htm,1,http : / / www . top - ranked marketing . com / images work new doc plugins images / [digit] g docs / index . h t m,2,1,1,1,0,24,0,0,3,19,3,6.0,15,21,1,0,0,0.454,0,0,2,46,1,0.164,0.049,0,4,11.5,29,0,0.356,0,84,0,5,0.012
https://shortly.cc:443/,0,https : / / shortly . cc : [digit] /,1,1,1,0,3,9,0,0,2,7,0,6.5,7,9,0,0,0,0.544,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,23,0,3,0.0
http://living-in-spain.me/cache/doga/acc/c69b71ea2f81ce8b883823227f2dc73a/ssl.php?PaReq=a8f4b2ef1e2374eb0fe37fc0249d1020&MD=782687DB6V279GDH928BUDI2OU,1,http : / / living - in - spain . me / cache / dog a / acc / c [digit] b [digit] ea [digit] f [digit] ce [digit] b [digit] f [digit] dc [digit] a / ss l . php,1,1,2,2,0,15,0,0,2,15,0,3.75,6,15,2,0,0,0.584,0,0,4,50,1,0.002,0.102,1,20,8.333,32,0,0.415,0,81,1,7,0.025
http://www.acepaper.co.ke/frrr/Google_docs/,1,http : / / www . ace paper . co . ke / fr rr / google _ docs /,3,2,0,0,0,15,0,0,4,8,3,3.75,8,12,0,0,0,0.431,0,0,2,14,1,0.184,0.0,0,0,7.5,11,0,0.662,0,43,0,5,0.0
http://en.wikipedia.org/wiki/Pictionary,0,http : / / en . wikipedia . org / wiki / pic ti on ar y,2,1,0,0,0,14,0,0,3,9,2,4.667,9,12,0,0,0,0.375,0,0,1,14,0,0.368,0.0,0,0,7.0,10,0,0.375,0,39,0,4,0.0
http://www.malaviyamission.org/Account/Reset/update/wellsfargo/index.html,1,http : / / www . mal avi ya mission . org / account / reset / update / wells fargo / index . html,2,1,0,0,0,21,0,0,3,15,3,7.0,15,18,0,0,0,0.306,0,0,4,37,1,0.015,0.0,0,0,6.167,10,0,0.487,0,73,0,7,0.0
https://white-pebble.net/2012/11/07/brian-onolan-honoured-by-google-doodle/,0,https : / / white - pebble . net / [digit] / [digit] / [digit] / brian - o nolan - honoured - by - google - doodle /,1,1,1,1,0,14,0,0,2,12,0,4.667,6,14,1,0,0,0.5,0,0,4,41,5,0.164,0.0,0,8,4.556,8,0,0.657,0,75,0,7,0.08
http://mywrigleyville.com/wp-content/uploads/2010/11/remax/gmail.php,1,http : / / my wr i g ley ##ville . com / wp - content / uploads / [digit] / [digit] / re max / gma il . php,1,1,0,0,0,17,0,0,2,14,0,8.5,14,17,0,0,0,0.232,0,0,5,35,2,0.011,0.004,0,6,4.375,7,0,0.649,0,68,0,8,0.015
http://snip.ly/o0b78,1,http : / / snip . l y / o [digit] b [digit],1,1,0,0,0,6,0,0,2,4,0,3.0,4,6,0,0,0,0.401,0,0,0,5,0,0.0,0.0,0,3,5.0,5,0,0.431,0,20,0,3,0.0
http://enovos.fr,0,http : / / e novo s . fr,1,1,0,0,0,8,0,0,2,6,0,4.0,6,8,0,0,0,0.352,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,16,0,2,0.0
http://www.comp.leeds.ac.uk/hill/Papers/abstracts/8Con.html,0,http : / / www . comp . leeds . ac . uk / hill / papers / abstracts / [digit] con . html,4,2,0,0,0,16,0,0,5,5,8,3.2,5,9,0,0,0,0.464,0,0,3,27,1,0.061,0.0,0,1,5.4,9,0,0.531,0,59,0,6,0.0
http://sprshop.ir,0,http : / / sp r shop . ir,1,1,0,0,0,9,0,0,2,7,0,4.5,7,9,0,0,0,0.332,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,17,0,2,0.0
